j,xj,F(xj),S(xj),|F(xj)-S(xj)|,dF(xj),dS(xj),|dF(xj)-dS(xj)|,ddF(xj),ddS(xj),|ddF(xj)-ddS(xj)|
151,0.3143688445887051,-0.9675951458694474,-0.966979636321716,0.0006155095477313743,0.22368406804314667,3.159201843761943,2.9355177757187962,100.60137221276412,89.10797740800201,11.493394804762104
152,0.31646463688596316,-0.9669054244199027,-0.960162205887011,0.006743218532891726,0.4345028045898925,3.345458586449608,2.910955781859715,100.57415969749765,88.25622975714757,12.317929940350083
153,0.3185604291832212,-0.965773962602079,-0.9529568636491623,0.012817098952916717,0.6452184866657406,3.5291352967820737,2.8839168101163333,100.50303158609863,86.9659909537788,13.53704063231983
154,0.32065622148047923,-0.9642010728239078,-0.9453695367450563,0.018831536078851463,0.8557391052801238,3.7099838943782912,2.8542447890981677,100.38801874511987,85.61656680516101,14.771451939958851
155,0.32275201377773727,-0.9621872602431538,-0.9374061523115835,0.02478110793157029,1.0659727363311784,3.888004379237943,2.8220316429067642,100.2291713137548,84.267142656518,15.9620286572368
156,0.3248478060749953,-0.9597332225471948,-0.9290726374856315,0.030660585061563328,1.2758275809756248,4.06319675136124,2.787369170385616,100.02655868181785,82.91771850782435,17.1088401739935
157,0.32694359837225334,-0.9568398496482489,-0.92037491940409,0.036464930244158866,1.4852120059435951,4.23556101074776,2.7503490048041646,99.78026945926965,81.56829435908038,18.211975100189264
158,0.3290393906695114,-0.9535082232941824,-0.9113189252038483,0.042189298090334115,1.6940345837807644,4.405097157397714,2.7110625736169496,99.4904114373005,80.21887021031098,19.271541226989513
159,0.3311351829667694,-0.9497396165950722,-0.9019105820217952,0.04782903457327703,1.9022041330000892,4.571805191310784,2.669601058310694,99.15711154098902,78.8694460615564,20.28766547943262
160,0.33323097526402745,-0.9455354934657265,-0.8921558169948214,0.053379676470905135,2.1096297581254944,4.73568511248735,2.626055354361856,98.78051577355677,77.52002191291496,21.260493860641816
161,0.33532676756128543,-0.9408975079844122,-0.8820605572598144,0.058836950724597825,2.3162208896099887,4.896736920927502,2.5805160313175133,98.36078915224364,76.17059776424152,22.19019138800212
162,0.33742255985854347,-0.9358275036680681,-0.8716307299536639,0.06419677371440424,2.5218873236106045,5.054960616631021,2.5330732930204167,97.89811563583173,74.82117361557177,23.076942020259963
163,0.3395183521558015,-0.9303275126643247,-0.8608722622132583,0.06945525045106637,2.726539261602697,5.210356199598145,2.483816937995448,97.39269804384986,73.47174946679262,23.920948577057246
164,0.34161414445305954,-0.9243997548606832,-0.849791081175487,0.07460867368519619,2.9300873498162754,5.362923669828174,2.4328363200118983,96.8447579674942,72.12232531804842,24.72243264944578
165,0.3437099367503176,-0.9180466369112457,-0.8383931139772409,0.07965352293400474,3.132442718476944,5.5126630273219535,2.3802203088450096,96.25453567230385,70.77290116940532,25.48163450289853
166,0.3458057290475756,-0.9112707511814251,-0.8266842877554059,0.08458646342601917,3.333517020834322,5.659574272079062,2.3260572512447397,95.62228999263444,69.42347702061069,26.198812972023745
167,0.34790152134483365,-0.9040748746110961,-0.8146705296468748,0.08940434496422134,3.533222471960705,5.803657404099286,2.270434932138581,94.94829821797606,68.07405287196758,26.87424534600848
168,0.3499973136420917,-0.8964619674966898,-0.8023577667885342,0.09410420070815562,3.7314718873029724,5.944912423383474,2.213440536080501,94.23285597116516,66.72462872332468,27.50822724784048
169,0.3520931059393497,-0.8884351721927625,-0.7897519263172734,0.09868324587548905,3.92817872097084,6.083339329930778,2.1551606089599384,93.47627707854434,65.3752045745805,28.10107250396385
170,0.35418889823660776,-0.8799978117336126,-0.7768589353699826,0.10313887636362995,4.123257103744565,6.218938123741622,2.0956810199970572,92.67889343212661,64.02578042591216,28.653113006214454
171,0.3562846905338658,-0.8711533883755502,-0.7636847210835493,0.10746866729200089,4.316621880785471,6.3517088048159005,2.0350869240304297,91.84105484382518,62.67635627709233,29.164698566732845
172,0.35838048283112384,-0.8619055820604582,-0.7502352105948642,0.111670371465594,4.508188649032712,6.481651373153083,1.9734627241203713,90.96312889181216,61.326932128398575,29.636196763413587
173,0.3604762751283819,-0.8522582488013216,-0.7365163310408169,0.11574191776050469,4.697873794269819,6.608765828754229,1.9108920344844096,90.04550075907441,59.97750797978089,30.067992779293526
174,0.3625720674256399,-0.8422154189904318,-0.7225340095582937,0.11968140943213812,4.885594527844833,6.733052171618597,1.8474576437737644,89.0885730642367,58.62808383096105,30.460489233275645
175,0.36466785972289795,-0.8317812956310118,-0.7082941732841874,0.12348712234682435,5.071268923027785,6.854510401746082,1.7832414787182973,88.09276568472686,57.278659682317944,30.814106002408913
176,0.366763652020156,-0.8209602524930376,-0.6938027493553847,0.12715750313765295,5.254815950989626,6.97314051913753,1.7183245681479038,87.05851557236099,55.929235533687546,31.129280038673443
177,0.368859444317414,-0.8097568321940641,-0.6790656649087747,0.1306911672852894,5.436155516386817,7.088942523792148,1.6527870074053306,85.98627656142861,54.57981138488021,31.4064651765484
178,0.37095523661467206,-0.7981757442059021,-0.6640888470812476,0.1340868971246545,5.615208492535878,7.201916415709987,1.5867079231741092,84.87651916936339,53.230387236186665,31.646131933176726
179,0.3730510289119301,-0.7862218627880179,-0.6488782230096923,0.13734363977832553,5.791896756162521,7.312062194891473,1.5201654387289514,83.72973039008586,51.88096308749312,31.84876730259274
180,0.37514682120918813,-0.7739002248485666,-0.6334397198309971,0.14046050501756946,5.966143221710058,7.41937986133618,1.4532366396261223,82.54641348010955,50.53153893871122,32.01487454139833
181,0.37724261350644617,-0.7612160277339977,-0.6177792646820528,0.14343676305194486,6.137871875192025,7.523869415044164,1.3859975398521387,81.32708773750454,49.182114790054335,32.144972947450206
182,0.3793384058037042,-0.7481746269481997,-0.6019027846997473,0.14627184224845236,6.307007807574182,7.625530856015893,1.318523048441711,80.0722882738148,47.83269064142478,32.23959763239002
183,0.3814341981009622,-0.7347815338021939,-0.58581620702097,0.14896532678122387,6.47347724767118,7.7243641842510105,1.25088693657983,78.78256577903039,46.483266492682695,32.2992992863477
184,0.3835299903982202,-0.7210424129954001,-0.5695254587826095,0.15151695421279054,6.6372075945434945,7.820369399749405,1.18316180520591,77.45848627971704,45.13384234395018,32.32464393576686
185,0.38562578269547826,-0.706963080129545,-0.5530364671215555,0.1539266130079895,6.79812744938033,7.913546502511229,1.115419053130899,76.10063089040985,43.78441819524308,32.31621269516677
186,0.3877215749927363,-0.6925494991563005,-0.5363551591746969,0.1561943399816036,6.956166646854572,8.003895492536435,1.0477288456818625,74.70959555838014,42.43499404653724,32.2746015118429
187,0.38981736728999433,-0.6778077797597704,-0.5194874620789232,0.1583203176808472,7.111256285935974,8.091416369825076,0.9801600838891025,73.28599080188714,41.0855698978437,32.20042090404344
188,0.39191315958725237,-0.6627441746749844,-0.5024393029711229,0.16030487170386143,7.26332876014903,8.17610913437715,0.9127803742281193,71.83044144203016,39.73614574908659,32.094295692943575
189,0.3940089518845104,-0.6473650769435676,-0.48521660898818575,0.16214846795538185,7.41231778726226,8.257973786192393,0.8456559989301331,70.3435863283188,38.386721600380326,31.95686472793848
190,0.39610474418176844,-0.6316770171077948,-0.46782530726700133,0.16385170984079345,7.558158438395895,8.337010325271281,0.778851886875386,68.82607805808125,37.03729745173722,31.788780606344034
191,0.3982005364790265,-0.6156866603442633,-0.4502713249444572,0.16541533539980613,7.700787166535129,8.413218751613604,0.712431585078475,67.27858268983456,35.68787330300595,31.590709386828614
192,0.4002963287762845,-0.5994008035384409,-0.432560589157444,0.16684021438099694,7.840141834436436,8.486599065219202,0.6464572307827661,65.70177945074259,34.33844915427469,31.3633302964679
193,0.40239212107354255,-0.5828263723013747,-0.4146990270428499,0.1681273452585248,7.976161741914714,8.557151266088235,0.5809895241735212,64.09636043828992,32.98902500560615,31.10733543268377
194,0.4044879133708006,-0.5659704179298702,-0.39669256573756484,0.1692778521923054,8.108787652499235,8.624875354220807,0.5160877017215721,62.46303031630278,31.63960085692532,30.823429459377458
195,0.4065837056680586,-0.5488401143114815,-0.3785471323784766,0.1702929819330049,8.237961819446703,8.689771329616761,0.4518095101700581,60.802506005451214,30.290176708143203,30.51232929730801
196,0.40867949796531666,-0.5314427547756576,-0.36026865410247577,0.17117410067318184,8.363628011100053,8.75183919227583,0.3882111811757767,59.115516368366826,28.940752559398806,30.17476380896802
197,0.4107752902625747,-0.5137857488924477,-0.34186305804645123,0.17192269084599643,8.485731535581731,8.811078942198439,0.32534740661670725,57.40280188951635,27.591328410756116,29.81147347876023
198,0.41287108255983274,-0.49587661922015464,-0.3233362713472918,0.17254034787286282,8.60421926481074,8.867490579384588,0.2632713145738492,55.66511434997019,26.241904262075288,29.4232100878949
199,0.4149668748570908,-0.47772299800337453,-0.3046942211418864,0.17302877686148815,8.719039657832809,8.921074103834119,0.20203444600130993,53.90321649720954,24.892480113343602,29.01073638386594
200,0.4170626671543488,-0.4593326238228687,-0.28594283456712444,0.17338978925574428,8.830142783453487,8.971829515546977,0.1416867320934898,52.1178817101167,23.543055964618272,28.574825745498426
201,0.41915845945160685,-0.440713338198741,-0.26708803875989506,0.17362529943884591,8.937480342164212,9.019756814523243,0.08227647235903035,50.30989365929601,22.193631815937444,28.116261843358565
202,0.4212542517488649,-0.42187308214841157,-0.24813576085708744,0.17373732129132413,9.041005687351703,9.064856000763022,0.02385031341131949,48.480045962874414,20.844207667241356,27.635838295633057
203,0.4233500440461229,-0.40281989270089935,-0.2290919279955902,0.17372796470530916,9.140673845781407,9.107127074266145,0.03354677151526175,46.629141837932906,19.49478351852264,27.134358319410264
204,0.4254458363433809,-0.3835618993689475,-0.20996246731229373,0.1735994320566538,9.236441537345916,9.146570035032687,0.08987150231322971,44.75799374772233,18.145359369790093,26.61263437793224
205,0.42754162864063894,-0.3641073205805278,-0.19075330594408535,0.17335401463644246,9.32826719406983,9.183184883062514,0.14508231100731628,42.86742304481703,16.795935221052233,26.071487823764798
206,0.429637420937897,-0.3444644600713158,-0.171470371027856,0.1729940890434598,9.41611097836253,9.216971618355739,0.19913936000679122,40.9582596103656,15.446511072393864,25.511748537971737
207,0.431733213235155,-0.3246417032396952,-0.15211958970049355,0.17252211353920166,9.499934800511005,9.247930240912583,0.25200455959842216,39.03134148959464,14.097086923725325,24.934254565869313
208,0.43382900553241305,-0.30464751346591246,-0.1327068890988875,0.17194062436702495,9.579702335404944,9.27606075073278,0.30364158467216384,37.08751452372746,12.747662774994062,24.339851748733395
209,0.4359247978296711,-0.28449042839698113,-0.11323819635992682,0.1712522320370543,9.655379038486846,9.301363147816334,0.354015890670512,35.12763197847779,11.398238626256445,23.729393352221344
210,0.4380205901269291,-0.26417905619898463,-0.09371943862050103,0.1704596175784836,9.726932160920013,9.323837432163215,0.4030947287567983,33.152554169283434,10.048814477550186,23.103739691733246
211,0.44011638242418716,-0.2437220717784112,-0.07415654301749919,0.16956552876091202,9.79433076396789,9.343483603773583,0.45084716019430715,31.163148083443044,8.699390328850285,22.46375775459276
212,0.4422121747214452,-0.22312821297418567,-0.054555436687810155,0.16857277628637551,9.85754573257837,9.360301662647306,0.49724406993106385,29.160286999322647,7.349966180112244,21.810320819210403
213,0.44430796701870323,-0.20240627672206962,-0.034922046768323556,0.16748422995374607,9.916549788167082,9.374291608784356,0.5422581793827259,27.14485010279901,6.000542031443703,21.144308071355304
214,0.44640375931596127,-0.18156511519311488,-0.015262300395928352,0.16630281479718653,9.971317500594127,9.385453442185051,0.5858640584090757,25.11772210110837,4.65111788276923,20.46660421833914
215,0.4484995516132193,-0.16061363190786593,0.004417875292487161,0.1650315072003531,10.021825299328896,9.39378716284905,0.6280381364798462,23.07979283427004,3.301693734000251,19.77809910026979
216,0.45059534391047734,-0.13956077782801732,0.02411255316003258,0.1636733309880499,10.068051483798167,9.399292770776297,0.6687587130218695,21.031956884255596,1.952269585318997,19.079687298936598
217,0.4526911362077354,-0.11841554742724827,0.043815806069819385,0.16223135349706766,10.10997623291285,9.401970265967215,0.7080059669456347,18.975113182075685,0.6028454366445237,18.37226774543116
218,0.4547869285049934,-0.09718697474294628,0.06352170688495895,0.16070868162790525,10.147581613769269,9.40181964842141,0.7457619653478584,16.910164612955857,-0.7465787121248789,17.656743325080736
219,0.45688272080225145,-0.07588412941057217,0.08322432846856109,0.15910845787913325,10.180851589521103,9.398840918138879,0.7820106713822241,14.838017619776505,-2.09600286082478,16.934020480601284
220,0.4589785130995095,-0.05451611268239466,0.10291774368373718,0.15743385636613183,10.209772026418552,9.393034075119916,0.8167379512986361,12.759581804949766,-3.4454270094899297,16.205008814439697
221,0.4610743053967675,-0.03309205343234878,0.12259602539359826,0.15568807882594704,10.23433070001165,9.384399119364371,0.8499315806472794,10.675769530908854,-4.794851158205935,15.470620689114789
222,0.46317009769402556,-0.011621104148771669,0.1422532464612551,0.15387435061002674,10.254517300514978,9.372936050872182,0.8815812496427959,8.587495519385097,-6.144275306933806,14.731770826318904
223,0.4652658899912836,0.009887563083225137,0.16188347974981843,0.1519959166665933,10.270323437331406,9.358644869643362,0.9116785676880443,6.495676449648699,-7.493699455637097,13.989375905285797
224,0.46736168228854164,0.031424760607976596,0.1814807981223991,0.15005603751442248,10.281742642732949,9.341525575678,0.9402170670549488,4.401230555890138,-8.843123604345474,13.244354160235613
225,0.4694574745857997,0.052981289232323585,0.20103927444210823,0.14805798520978464,10.288770374697021,9.321578168975986,0.9671922057210356,2.3050772239177686,-10.192547753064156,12.497624976981925
226,0.47155326688305765,0.07454794226372058,0.22055298157205566,0.14600503930833508,10.29140401889692,9.298802649537388,0.9926013693595319,0.2081365873505836,-11.541971901747548,11.750108489098132
227,0.4736490591803157,0.09611550955163692,0.24001599237535387,0.14390048282371695,10.289642889845632,9.273199017362284,1.0164438724833484,-1.8886708765183373,-12.891396050469332,11.002725173950996
228,0.4757448514775737,0.1176747815304575,0.259422379715113,0.1417475981846555,10.283488231192457,9.244767272450435,1.0387209587420223,-3.9844247510083437,-14.240820199174319,10.256395448165975
229,0.47784064377483176,0.13921655326212728,0.2787662164544435,0.1395496631923162,10.272943215172337,9.213507414802152,1.059435800370185,-6.078205084312064,-15.590244347842859,9.512039263530795
230,0.4799364360720898,0.16073162847674502,0.2980415754564573,0.1373099469797123,10.258012941208126,9.179419444417276,1.07859349679085,-8.169092793551181,-16.9396684965898,8.770575703038618
231,0.48203222836934784,0.18221082360935004,0.31724252958426424,0.1350317059749142,10.238704433666385,9.142503361295637,1.0962010723707483,-10.256170068451514,-18.28909264531174,8.032922576860226
232,0.4841280206666059,0.20364497183111108,0.3363631517009755,0.13271817986986445,10.215026638767755,9.10275916543751,1.1122674733302453,-12.338520774458244,-19.63851679399935,7.299996019541107
